transactTime,"symbol","execType","side","lastQty","lastPx","execCost","commission","execComm","ordType","orderQty","leavesQty","price","text","orderID","orderID2"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","20","7541","265220","0.00075","198","Stop","17500","12079","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7541","397830","0.00075","298","Stop","17500","12099","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","35","7541","464135","0.00075","348","Stop","17500","12129","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","30","7541","397830","0.00075","298","Stop","17500","12164","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","32","7541","424352","0.00075","318","Stop","17500","12194","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","26","7541","344786","0.00075","258","Stop","17500","12226","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","37","7541","490657","0.00075","367","Stop","17500","12252","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","31","7541","411091","0.00075","308","Stop","17500","12289","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","21","7541","278481","0.00075","208","Stop","17500","12320","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","28","7541","371308","0.00075","278","Stop","17500","12341","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","36","7541","477396","0.00075","358","Stop","17500","12369","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","2000","7541","26522000","0.00075","19891","Stop","17500","12405","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","275","7541","3646775","0.00075","2735","Stop","17500","14405","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","105","7541","1392405","0.00075","1044","Stop","17500","14680","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","32","7541","424352","0.00075","318","Stop","17500","14785","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","878","7541","11643158","0.00075","8732","Stop","17500","14817","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","74","7541","981314","0.00075","735","Stop","17500","15695","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","53","7541","702833","0.00075","527","Stop","17500","15769","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","163","7541","2161543","0.00075","1621","Stop","17500","15822","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","1039","7541","13778179","0.00075","10333","Stop","17500","15985","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","381","7541","5052441","0.00075","3789","Stop","17500","17024","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","15","7541","198915","0.00075","149","Stop","17500","17405","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","43","7541","570223","0.00075","427","Stop","17500","17420","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 08:21:59,"XBTUSD","Trade","Sell","37","7541","490657","0.00075","367","Stop","17500","17463","7540.5","Triggered: Order stop price reached
Submitted via API.","a06100e8-b370-b29e-c044-e1b9f41ace26"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","18","7557","-238194","0.00075","178","Stop","17500","0","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","30","7557","-396990","0.00075","297","Stop","17500","18","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","600","7557","-7939800","0.00075","5954","Stop","17500","48","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","50","7557","-661650","0.00075","496","Stop","17500","648","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","27","7557","-357291","0.00075","267","Stop","17500","698","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","725","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","20","7557","-264660","0.00075","198","Stop","17500","760","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","33","7557","-436689","0.00075","327","Stop","17500","780","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","29","7557","-383757","0.00075","287","Stop","17500","813","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","36","7557","-476388","0.00075","357","Stop","17500","842","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","26","7557","-344058","0.00075","258","Stop","17500","878","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","904","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","38","7557","-502854","0.00075","377","Stop","17500","939","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","25","7557","-330825","0.00075","248","Stop","17500","977","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","37","7557","-489621","0.00075","367","Stop","17500","1002","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","27","7557","-357291","0.00075","267","Stop","17500","1039","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","1066","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","28","7557","-370524","0.00075","277","Stop","17500","1101","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","29","7557","-383757","0.00075","287","Stop","17500","1129","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","24","7557","-317592","0.00075","238","Stop","17500","1158","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","25","7557","-330825","0.00075","248","Stop","17500","1182","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","32","7557","-423456","0.00075","317","Stop","17500","1207","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","27","7557","-357291","0.00075","267","Stop","17500","1239","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","33","7557","-436689","0.00075","327","Stop","17500","1266","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","24","7557","-317592","0.00075","238","Stop","17500","1299","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","38","7557","-502854","0.00075","377","Stop","17500","1323","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","28","7557","-370524","0.00075","277","Stop","17500","1361","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","1389","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","22","7557","-291126","0.00075","218","Stop","17500","1424","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","25","7557","-330825","0.00075","248","Stop","17500","1446","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","27","7557","-357291","0.00075","267","Stop","17500","1471","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","38","7557","-502854","0.00075","377","Stop","17500","1498","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","24","7557","-317592","0.00075","238","Stop","17500","1536","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","1560","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","32","7557","-423456","0.00075","317","Stop","17500","1595","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","38","7557","-502854","0.00075","377","Stop","17500","1627","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","26","7557","-344058","0.00075","258","Stop","17500","1665","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","1691","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","20","7557","-264660","0.00075","198","Stop","17500","1726","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","3000","7557","-39699000","0.00075","29774","Stop","17500","1746","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","26","7557","-344058","0.00075","258","Stop","17500","4746","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","31","7557","-410223","0.00075","307","Stop","17500","4772","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","29","7557","-383757","0.00075","287","Stop","17500","4803","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","34","7557","-449922","0.00075","337","Stop","17500","4832","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","30","7557","-396990","0.00075","297","Stop","17500","4866","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","20","7557","-264660","0.00075","198","Stop","17500","4896","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","38","7557","-502854","0.00075","377","Stop","17500","4916","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","33","7557","-436689","0.00075","327","Stop","17500","4954","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","35","7557","-463155","0.00075","347","Stop","17500","4987","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","30","7557","-396990","0.00075","297","Stop","17500","5022","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","20","7557","-264660","0.00075","198","Stop","17500","5052","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","26","7557","-344058","0.00075","258","Stop","17500","5072","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","22","7557","-291126","0.00075","218","Stop","17500","5098","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","23","7557","-304359","0.00075","228","Stop","17500","5120","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","25","7557","-330825","0.00075","248","Stop","17500","5143","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","31","7557","-410223","0.00075","307","Stop","17500","5168","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","22","7557","-291126","0.00075","218","Stop","17500","5199","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","34","7557","-449922","0.00075","337","Stop","17500","5221","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","25","7557","-330825","0.00075","248","Stop","17500","5255","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","500","7557","-6616500","0.00075","4962","Stop","17500","5280","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","24","7557","-317592","0.00075","238","Stop","17500","5780","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","21","7557","-277893","0.00075","208","Stop","17500","5804","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","30","7557","-396990","0.00075","297","Stop","17500","5825","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","34","7557","-449922","0.00075","337","Stop","17500","5855","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","117","7557","-1548261","0.00075","1161","Stop","17500","5889","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","10000","7557","-132330000","0.00075","99247","Stop","17500","6006","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
25.4.2020, 07:58:08,"XBTUSD","Trade","Buy","1494","7557","-19770102","0.00075","14827","Stop","17500","16006","7557","Triggered: Order stop price reached
Submitted via API.","5687013c-e9d1-8266-fb73-2b4d171a7610"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","139","7531","1845642","0.00075","1384","Stop","17500","0","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","360","7531","4780080","0.00075","3585","Stop","17500","139","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","25","7531","331950","0.00075","248","Stop","17500","499","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","10000","7531","132780000","0.00075","99585","Stop","17500","524","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","20","7531","265560","0.00075","199","Stop","17500","10524","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","224","7531","2974272","0.00075","2230","Stop","17500","10544","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","1110","7531","14738580","0.00075","11053","Stop","17500","10768","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","113","7531","1500414","0.00075","1125","Stop","17500","11878","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","143","7531","1898754","0.00075","1424","Stop","17500","11991","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","1188","7531","15774264","0.00075","11830","Stop","17500","12134","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","90","7531","1195020","0.00075","896","Stop","17500","13322","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","2260","7531","30008280","0.00075","22506","Stop","17500","13412","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","1440","7531","19120320","0.00075","14340","Stop","17500","15672","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","140","7531","1858920","0.00075","1394","Stop","17500","17112","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","100","7531","1327800","0.00075","995","Stop","17500","17252","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","50","7531","663900","0.00075","497","Stop","17500","17352","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 18:41:44,"XBTUSD","Trade","Sell","98","7531","1301244","0.00075","975","Stop","17500","17402","7531","Triggered: Order stop price reached
Submission from www.bitmex.com","33cdcc37-471f-ab25-8c68-9dc257fca437"
23.4.2020, 15:35:07,"XBTUSD","Trade","Buy","17500","7193","-243285000","0.00075","182463","Stop","17500","0","7193","Triggered: Order stop price reached
Submission from www.bitmex.com","f28a3ec9-2cb6-7479-e91b-1982d9a0c4b0"
21.4.2020, 20:00:04,"XBTUSD","Trade","Sell","10000","6901.5","144900000","0.00075","108675","Market","10000","0","6901.5","Submitted via API.","464ccded-0d2e-1f67-0307-dc41960f68fd"
21.4.2020, 19:50:40,"XBTUSD","Trade","Buy","10000","6912","-144680000","0.00075","108510","Stop","10000","0","6912","Triggered: Order stop price reached
Submitted via API.","7b90c293-3ee6-0224-0e0f-2c389dc75cde"
20.4.2020, 00:07:58,"XBTUSD","Trade","Sell","7500","7167","104647500","0.00075","78485","Stop","10000","0","7167","Triggered: Order stop price reached
Submitted via API.","70835cce-9bf7-24a9-89e6-2c14d1c47665"
20.4.2020, 00:07:58,"XBTUSD","Trade","Sell","2500","7167","34882500","0.00075","26161","Stop","10000","7500","7167","Triggered: Order stop price reached
Submitted via API.","70835cce-9bf7-24a9-89e6-2c14d1c47665"
19.4.2020, 23:58:25,"XBTUSD","Trade","Buy","10000","7189","-139100000","0.00075","104325","Stop","10000","0","7189","Triggered: Order stop price reached
Submitted via API.","206842f3-7e5f-0106-f967-a28f0aaed50c"
19.4.2020, 02:00:08,"XBTUSD","Trade","Sell","10000","7256.5","137810000","0.00075","103357","Market","10000","0","7256.5","Submitted via API.","2bf76d69-3939-03c9-b3bb-b35da7a9cf8f"
19.4.2020, 00:51:12,"XBTUSD","Trade","Buy","10000","7285","-137270000","0.00075","102952","Stop","10000","0","7285","Triggered: Order stop price reached
Submitted via API.","7723345a-1ad6-b851-dd0d-5a37defd0382"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","801","7221.5","11092248","0.00075","8319","Stop","10000","0","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","250","7222","3461750","0.00075","2596","Stop","10000","801","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","4","7222","55388","0.00075","41","Stop","10000","1051","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","30","7222","415410","0.00075","311","Stop","10000","1055","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","2004","7222","27749388","0.00075","20812","Stop","10000","1085","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","594","7222","8225118","0.00075","6168","Stop","10000","3089","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","22","7222","304634","0.00075","228","Stop","10000","3683","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","40","7222","553880","0.00075","415","Stop","10000","3705","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","40","7222","553880","0.00075","415","Stop","10000","3745","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","40","7222","553880","0.00075","415","Stop","10000","3785","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","2700","7222","37386900","0.00075","28040","Stop","10000","3825","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","3000","7222","41541000","0.00075","31155","Stop","10000","6525","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
